RunNum,GCD,LiveTime
129970,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00129970_0905_68_335_GCD_update_rde.i3.zst,28805.2
129980,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00129980_0908_68_335_GCD_update_rde.i3.zst,4888.9
130000,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130000_0912_68_336_GCD_update_rde.i3.zst,28808.94
130010,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130010_0915_68_336_GCD_update_rde.i3.zst,28808.22
130020,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130020_0918_68_338_GCD_update_rde.i3.zst,28767.43
130030,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130030_0921_68_338_GCD_update_rde.i3.zst,28765.85
130050,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130050_0924_68_340_GCD_update_rde.i3.zst,28733.77
130060,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130060_0926_68_340_GCD_update_rde.i3.zst,28809.55
130070,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130070_0929_68_340_GCD_update_rde.i3.zst,28809.48
130080,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130080_1003_68_342_GCD_update_rde.i3.zst,28807.44
130090,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130090_1005_68_342_GCD_update_rde.i3.zst,28809.24
130100,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130100_1008_68_342_GCD_update_rde.i3.zst,2676.9
130110,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130110_1009_68_342_GCD_update_rde.i3.zst,28807.89
130120,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130120_1012_68_344_GCD_update_rde.i3.zst,28766.02
130130,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130130_1016_68_345_GCD_update_rde.i3.zst,28810.33
130140,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130140_1019_68_345_GCD_update_rde.i3.zst,28767.39
130150,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130150_1022_68_346_GCD_update_rde.i3.zst,28808.34
130160,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130160_1025_68_346_GCD_update_rde.i3.zst,28821.22
130170,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130170_1027_68_346_GCD_update_rde.i3.zst,28810.18
130180,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130180_1031_68_349_GCD_update_rde.i3.zst,14979.33
130190,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130190_1031_68_350_GCD_update_rde.i3.zst,19187.35
130200,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130200_1104_68_350_GCD_update_rde.i3.zst,16119.61
130210,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130210_1105_68_351_GCD_update_rde.i3.zst,28810.8
130220,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130220_1108_68_351_GCD_update_rde.i3.zst,28728.61
130230,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130230_1110_68_351_GCD_update_rde.i3.zst,28810.8
130240,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130240_1114_68_352_GCD_update_rde.i3.zst,28809.54
130250,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130250_1116_68_352_GCD_update_rde.i3.zst,28725.41
130260,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130260_1118_68_352_GCD_update_rde.i3.zst,28761.9
130270,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130270_1120_68_353_GCD_update_rde.i3.zst,625.31
130280,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130280_1123_68_353_GCD_update_rde.i3.zst,28811.82
130290,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130290_1126_69_358_GCD_update_rde.i3.zst,20313.75
130310,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130310_1128_69_356_GCD_update_rde.i3.zst,28761.96
130330,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130330_1129_69_356_GCD_update_rde.i3.zst,28763.27
130340,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130340_1202_69_356_GCD_update_rde.i3.zst,28813.73
130350,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130350_1205_69_359_GCD_update_rde.i3.zst,28760.06
130360,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130360_1208_69_359_GCD_update_rde.i3.zst,28810.71
130370,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130370_1210_69_360_GCD_update_rde.i3.zst,28739.35
130380,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130380_1212_69_360_GCD_update_rde.i3.zst,639.9
130390,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130390_1214_69_360_GCD_update_rde.i3.zst,28809.88
130410,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130410_1216_69_363_GCD_update_rde.i3.zst,28810.77
130420,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130420_1219_69_363_GCD_update_rde.i3.zst,28807.69
130430,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130430_1222_69_363_GCD_update_rde.i3.zst,28812.22
130440,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130440_1226_69_364_GCD_update_rde.i3.zst,28829.99
130460,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130460_1229_69_364_GCD_update_rde.i3.zst,10343.35
130490,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130490_0102_71_375_GCD_update_rde.i3.zst,28819.29
130510,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130510_0105_71_375_GCD_update_rde.i3.zst,868.64
130520,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130520_0108_73_387_GCD_update_rde.i3.zst,4130.61
130530,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130530_0109_71_375_GCD_update_rde.i3.zst,28833.01
130550,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130550_0113_71_375_GCD_update_rde.i3.zst,28742.41
130560,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130560_0117_71_375_GCD_update_rde.i3.zst,28828.64
130570,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130570_0120_71_375_GCD_update_rde.i3.zst,28822.13
130580,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130580_0122_71_375_GCD_update_rde.i3.zst,28739.9
130590,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130590_0124_71_375_GCD_update_rde.i3.zst,28821.92
130600,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130600_0126_71_375_GCD_update_rde.i3.zst,28823.08
130620,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130620_0131_73_387_GCD_update_rde.i3.zst,28830.93
130630,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130630_0201_73_387_GCD_update_rde.i3.zst,28766.54
130640,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130640_0205_73_387_GCD_update_rde.i3.zst,4834.27
130650,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130650_0207_73_387_GCD_update_rde.i3.zst,28823.62
130660,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130660_0208_73_387_GCD_update_rde.i3.zst,28767.72
130670,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130670_0210_71_375_GCD_update_rde.i3.zst,28824.44
130680,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130680_0211_71_375_GCD_update_rde.i3.zst,28818.32
130690,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130690_0215_71_375_GCD_update_rde.i3.zst,28819.77
130700,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130700_0218_71_375_GCD_update_rde.i3.zst,28768.37
130710,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130710_0219_71_375_GCD_update_rde.i3.zst,7263.49
130720,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130720_0222_71_375_GCD_update_rde.i3.zst,28801.56
130730,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130730_0226_71_376_GCD_update_rde.i3.zst,26600.16
130740,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130740_0227_71_376_GCD_update_rde.i3.zst,28769.27
130760,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130760_0303_71_376_GCD_update_rde.i3.zst,28819.01
130770,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130770_0307_71_377_GCD_update_rde.i3.zst,657.66
130780,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130780_0307_71_377_GCD_update_rde.i3.zst,28770.83
130790,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130790_0311_71_378_GCD_update_rde.i3.zst,28826.42
130800,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130800_0314_71_378_GCD_update_rde.i3.zst,28765.1
130810,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130810_0317_73_387_GCD_update_rde.i3.zst,28821.61
130830,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130830_0320_73_387_GCD_update_rde.i3.zst,28134.43
130840,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130840_0323_73_387_GCD_update_rde.i3.zst,28820.53
130850,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130850_0326_73_387_GCD_update_rde.i3.zst,28765.69
130860,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130860_0328_73_387_GCD_update_rde.i3.zst,28764.58
130870,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130870_0331_73_387_GCD_update_rde.i3.zst,28768.66
130880,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130880_0403_73_387_GCD_update_rde.i3.zst,17402.83
130890,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130890_0404_73_387_GCD_update_rde.i3.zst,28820.79
130900,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130900_0407_73_387_GCD_update_rde.i3.zst,28820.47
130910,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130910_0409_73_387_GCD_update_rde.i3.zst,28819.89
130920,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130920_0413_73_387_GCD_update_rde.i3.zst,28825.17
130930,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130930_0416_73_387_GCD_update_rde.i3.zst,28828.66
130940,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130940_0419_73_387_GCD_update_rde.i3.zst,28119.78
130950,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130950_0423_73_387_GCD_update_rde.i3.zst,28827.69
130960,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130960_0425_73_387_GCD_update_rde.i3.zst,630.55
130970,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130970_0428_73_388_GCD_update_rde.i3.zst,28826.91
130980,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00130980_0429_73_388_GCD_update_rde.i3.zst,28830.38
131000,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131000_0502_73_388_GCD_update_rde.i3.zst,7233.72
131010,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131010_0505_73_388_GCD_update_rde.i3.zst,28789.98
131020,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131020_0508_73_389_GCD_update_rde.i3.zst,5027.0
131030,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131030_0511_73_389_GCD_update_rde.i3.zst,28776.91
131040,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131040_0514_73_391_GCD_update_rde.i3.zst,28816.16
131050,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131050_0516_73_391_GCD_update_rde.i3.zst,27237.25
131060,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131060_0518_73_391_GCD_update_rde.i3.zst,28820.0
131070,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131070_0522_73_393_GCD_update_rde.i3.zst,28817.6
131080,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131080_0523_73_393_GCD_update_rde.i3.zst,5561.49
131090,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131090_0526_73_393_GCD_update_rde.i3.zst,28815.12
131100,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131100_0529_73_394_GCD_update_rde.i3.zst,28826.61
131110,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131110_0601_73_394_GCD_update_rde.i3.zst,28821.15
131120,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131120_0604_73_395_GCD_update_rde.i3.zst,28815.46
131130,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131130_0608_73_395_GCD_update_rde.i3.zst,4927.66
131140,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131140_0610_73_395_GCD_update_rde.i3.zst,28812.45
131170,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131170_0615_73_396_GCD_update_rde.i3.zst,28758.71
131180,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131180_0618_73_397_GCD_update_rde.i3.zst,28760.22
131200,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131200_0622_73_398_GCD_update_rde.i3.zst,28817.41
131210,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131210_0625_73_399_GCD_update_rde.i3.zst,4021.96
131220,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131220_0628_73_399_GCD_update_rde.i3.zst,28822.07
131230,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131230_0701_73_399_GCD_update_rde.i3.zst,28813.4
131240,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131240_0704_73_401_GCD_update_rde.i3.zst,28763.83
131250,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131250_0706_73_401_GCD_update_rde.i3.zst,28818.37
131260,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2017_data_Run00131260_0709_75_402_GCD_update_rde.i3.zst,4887.16
131270,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131270_0712_74_402_GCD_update_rde.i3.zst,28814.84
131280,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131280_0715_74_404_GCD_update_rde.i3.zst,28824.36
131290,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131290_0719_74_404_GCD_update_rde.i3.zst,28816.75
131300,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131300_0721_74_404_GCD_update_rde.i3.zst,28816.1
131310,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131310_0724_74_405_GCD_update_rde.i3.zst,28830.27
131320,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131320_0728_74_406_GCD_update_rde.i3.zst,28744.23
131330,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131330_0730_74_406_GCD_update_rde.i3.zst,3591.43
131340,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131340_0801_74_406_GCD_update_rde.i3.zst,607.64
131350,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131350_0803_74_407_GCD_update_rde.i3.zst,28822.27
131360,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131360_0806_74_407_GCD_update_rde.i3.zst,28763.56
131370,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131370_0808_74_407_GCD_update_rde.i3.zst,28071.45
131380,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131380_0811_74_408_GCD_update_rde.i3.zst,28765.13
131390,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131390_0815_74_408_GCD_update_rde.i3.zst,28767.19
131400,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131400_0817_74_408_GCD_update_rde.i3.zst,28815.01
131410,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131410_0820_74_409_GCD_update_rde.i3.zst,26364.27
131420,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131420_0823_74_409_GCD_update_rde.i3.zst,28817.37
131430,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131430_0826_74_410_GCD_update_rde.i3.zst,28816.17
131440,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131440_0829_74_410_GCD_update_rde.i3.zst,28816.12
131450,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131450_0901_74_411_GCD_update_rde.i3.zst,28815.61
131460,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131460_0905_74_411_GCD_update_rde.i3.zst,28814.9
131470,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131470_0907_74_411_GCD_update_rde.i3.zst,28400.72
131480,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131480_0909_74_411_GCD_update_rde.i3.zst,7218.71
131490,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131490_0912_74_413_GCD_update_rde.i3.zst,28817.28
131500,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131500_0912_74_413_GCD_update_rde.i3.zst,7200.99
131510,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131510_0915_74_414_GCD_update_rde.i3.zst,28821.49
131520,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131520_0919_74_414_GCD_update_rde.i3.zst,28819.45
131530,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131530_0922_74_414_GCD_update_rde.i3.zst,28040.54
131540,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131540_0925_74_415_GCD_update_rde.i3.zst,28819.85
131550,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131550_0927_75_417_GCD_update_rde.i3.zst,6357.08
131560,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131560_0927_74_415_GCD_update_rde.i3.zst,28819.22
131570,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131570_1001_75_418_GCD_update_rde.i3.zst,28765.22
131580,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131580_1003_75_418_GCD_update_rde.i3.zst,28806.92
131590,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131590_1006_75_418_GCD_update_rde.i3.zst,2474.7
131600,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131600_1007_75_420_GCD_update_rde.i3.zst,28769.38
131610,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131610_1011_75_420_GCD_update_rde.i3.zst,28820.09
131620,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131620_1013_75_420_GCD_update_rde.i3.zst,28762.64
131630,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131630_1016_75_421_GCD_update_rde.i3.zst,28820.12
131640,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131640_1019_75_421_GCD_update_rde.i3.zst,28816.93
131650,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131650_1022_75_423_GCD_update_rde.i3.zst,28767.03
131660,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131660_1025_75_423_GCD_update_rde.i3.zst,620.78
131670,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131670_1027_75_423_GCD_update_rde.i3.zst,28824.8
131680,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131680_1030_75_424_GCD_update_rde.i3.zst,28819.24
131690,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131690_1102_75_424_GCD_update_rde.i3.zst,28779.01
131700,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131700_1106_75_425_GCD_update_rde.i3.zst,4894.56
131710,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131710_1106_75_425_GCD_update_rde.i3.zst,28814.61
131720,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131720_1109_75_425_GCD_update_rde.i3.zst,28816.39
131730,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131730_1112_75_429_GCD_update_rde.i3.zst,26972.03
131740,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131740_1112_75_428_GCD_update_rde.i3.zst,28803.29
131750,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131750_1116_75_428_GCD_update_rde.i3.zst,28802.8
131760,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131760_1119_75_430_GCD_update_rde.i3.zst,28802.18
131780,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131780_1123_75_430_GCD_update_rde.i3.zst,28817.31
131810,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131810_1126_75_432_GCD_update_rde.i3.zst,6016.33
131820,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131820_1126_75_432_GCD_update_rde.i3.zst,27053.76
131830,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131830_1127_75_432_GCD_update_rde.i3.zst,678.04
131850,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131850_1130_75_432_GCD_update_rde.i3.zst,28819.03
131860,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131860_1203_76_435_GCD_update_rde.i3.zst,28815.72
131870,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2_IC86.2018_data_Run00131870_1206_76_435_GCD_update_rde.i3.zst,28816.4
